filename,combined_score,text_similarity,skill_score,experience_score,education_score,experience_years,skills_found
64017585.pdf,0.29339702351570396,0.04599255878926001,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': ['react'], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
19063156.pdf,0.2933506950119348,0.04587673752983704,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': ['express'], 'data_science': ['r'], 'databases': ['sql', 'mysql'], 'cloud': [], 'soft_skills': ['leadership']}"
28669770.pdf,0.29325695085382425,0.04564237713456062,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
23752500.pdf,0.2932167919995993,0.04554197999899829,0.6666666666666666,0.0,0.75,0,"{'programming': ['go', 'rust'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['leadership', 'creative']}"
15684810.pdf,0.29320791187362966,0.04551977968407414,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': ['express'], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
74191424.pdf,0.29317309840136707,0.04543274600341765,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['leadership', 'creative']}"
16511249.pdf,0.2931155315767212,0.04528882894180306,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': ['aws'], 'soft_skills': ['leadership']}"
11174187.pdf,0.2930815711910997,0.04520392797774917,0.6666666666666666,0.0,0.75,0,"{'programming': ['go', 'scala'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
10399912.pdf,0.29300167840255875,0.04500419600639685,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
25813953.pdf,0.2929467077111644,0.044866769277911,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
91153752.pdf,0.2928041387051322,0.044510346762830576,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': ['html'], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['leadership']}"
37913536.pdf,0.2927891147969307,0.04447278699232682,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['creative']}"
18509268.pdf,0.292762138233424,0.04440534558356001,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
61322296.pdf,0.29267174004787383,0.044179350119684574,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['creative']}"
18725071.pdf,0.29262167935285494,0.04405419838213739,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': ['express'], 'data_science': ['r'], 'databases': [], 'cloud': ['aws'], 'soft_skills': []}"
17312146.pdf,0.2925843673191778,0.04396091829794447,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['leadership']}"
31454430.pdf,0.29250561864743074,0.043764046618576885,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
95350373.pdf,0.29249918165594724,0.04374795413986812,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
24708621.pdf,0.2924665231697676,0.04366630792441902,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['leadership']}"
56025640.pdf,0.292335590370329,0.0433389759258226,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': ['express'], 'data_science': ['r'], 'databases': [], 'cloud': ['aws'], 'soft_skills': ['teamwork', 'creative']}"
21511817.pdf,0.2921945537543654,0.042986384385913644,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['leadership']}"
20748926.pdf,0.2921630421179831,0.042907605294957754,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': ['express'], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
18368613.pdf,0.2921589444862268,0.04289736121556697,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['creative']}"
81011612.pdf,0.29199239989759673,0.04248099974399184,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': ['html'], 'data_science': ['r'], 'databases': ['sql'], 'cloud': [], 'soft_skills': []}"
22442947.pdf,0.29194887568141736,0.04237218920354335,0.6666666666666666,0.0,0.75,0,"{'programming': ['go', 'rust'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['leadership', 'creative']}"
25588694.pdf,0.29194535567000557,0.04236338917501384,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
20321582.pdf,0.291943736711142,0.04235934177785499,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['leadership', 'problem-solving']}"
81373857.pdf,0.2918859010460412,0.04221475261510295,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
91268638.pdf,0.291826833315576,0.04206708328894002,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['creative']}"
13212436.pdf,0.2917141349238062,0.041785337309515516,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['leadership']}"
11130200.pdf,0.2917113005830909,0.041778251457727344,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
28831442.pdf,0.29162675222599965,0.041566880564999215,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['leadership']}"
80876647.pdf,0.29159347470718044,0.04148368676795103,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': ['express'], 'data_science': ['r'], 'databases': [], 'cloud': ['aws'], 'soft_skills': []}"
99433371.pdf,0.29140916817133533,0.041022920428338425,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
12043694.pdf,0.2913776725604905,0.040944181401226375,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
20490741.pdf,0.2913488602941403,0.04087215073535079,0.6666666666666666,0.0,0.75,0,"{'programming': ['go', 'rust', 'scala'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['creative']}"
87968870.pdf,0.29122320310404626,0.04055800776011556,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': ['aws'], 'soft_skills': []}"
24444525.pdf,0.29116592177944894,0.04041480444862236,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['leadership']}"
33627938.pdf,0.2911451359648257,0.04036283991206439,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
23143731.pdf,0.2910252827985125,0.0400632069962811,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
10182582.pdf,0.29095881217651276,0.039897030441281976,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
10005171.pdf,0.2909116324551473,0.03977908113786827,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
96260484.pdf,0.2909093534798779,0.03977338369969482,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['leadership']}"
54067174.pdf,0.2908440569724919,0.03961014243122975,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['creative']}"
14455622.pdf,0.2908349585040202,0.039587396260050395,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
17311685.pdf,0.29076403079620694,0.03941007699051739,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['leadership']}"
39064638.pdf,0.2907339835710735,0.03933495892768382,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['leadership']}"
11722421.pdf,0.2907273038039536,0.039318259509884025,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['creative']}"
21622444.pdf,0.2906973762032635,0.039243440508158804,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
34131484.pdf,0.29063381189174375,0.03908452972935936,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['leadership']}"
18129173.pdf,0.29055576390337545,0.03888940975843863,0.6666666666666666,0.0,0.75,0,"{'programming': ['ruby', 'go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['leadership', 'creative']}"
86551046.pdf,0.2904576948786671,0.038644237196667784,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['leadership']}"
39776400.pdf,0.29043659159314,0.03859147898285002,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': ['aws'], 'soft_skills': []}"
21614256.pdf,0.29042176466458447,0.038554411661461126,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['leadership']}"
34970271.pdf,0.29036296506128007,0.038407412653200156,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
32025286.pdf,0.29033133575097897,0.16332833937744737,0.5,0.0,0.75,0,"{'programming': [], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['communication']}"
21101152.pdf,0.2903060285856983,0.038265071464245765,0.6666666666666666,0.0,0.75,0,"{'programming': ['go', 'rust'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
30608780.pdf,0.290138124892532,0.037845312231329996,0.6666666666666666,0.0,0.75,0,"{'programming': ['go', 'rust'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['leadership']}"
26958533.pdf,0.29013190814426015,0.03782977036065031,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
65219288.pdf,0.2901174062110301,0.0377935155275753,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
27831220.pdf,0.2901133336995282,0.037783334248820494,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
28424982.pdf,0.290084957423214,0.037712393558035025,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['leadership']}"
33141415.pdf,0.2899898583256193,0.037474645814048316,0.6666666666666666,0.0,0.75,0,"{'programming': ['java', 'javascript', 'c#', 'php', 'go'], 'web_development': ['html', 'css'], 'data_science': ['r'], 'databases': ['sql', 'mysql'], 'cloud': [], 'soft_skills': []}"
14358578.pdf,0.2899617232595794,0.03740430814894854,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': ['aws'], 'soft_skills': ['problem-solving']}"
55746506.pdf,0.28960692077094363,0.03651730192735904,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
18569929.pdf,0.28960143847163666,0.036503596179091616,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': ['express'], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
24767027.pdf,0.2894436716210408,0.03610917905260208,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['leadership']}"
10030015.pdf,0.2893205705359712,0.03580142633992807,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
22632070.pdf,0.28928191862102587,0.03570479655256469,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
17915015.pdf,0.2890190423215646,0.03504760580391145,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['leadership', 'teamwork']}"
10276858.pdf,0.28899825015059216,0.034995625376480446,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
10527994.pdf,0.28899450899056534,0.0349862724764134,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
20932019.pdf,0.2888941063547753,0.0347352658869383,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
94492380.pdf,0.2888404783939075,0.03460119598476873,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': ['creative']}"
16038911.pdf,0.288832381015429,0.03458095253857258,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
22990761.pdf,0.28871199779281975,0.034279994482049485,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
48580330.pdf,0.288685385723898,0.03421346430974505,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
17165107.pdf,0.2886554294692784,0.03413857367319602,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
24412546.pdf,0.2886483565408623,0.034120891352155715,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': ['express'], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
32517106.pdf,0.28858837134901577,0.033970928372539434,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': ['express'], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
26456474.pdf,0.2885595082331517,0.0338987705828792,0.6666666666666666,0.0,0.75,0,"{'programming': ['go'], 'web_development': [], 'data_science': ['r'], 'databases': [], 'cloud': [], 'soft_skills': []}"
